Query_SMILES	Query_ID	Analogues_SMILES	Analogues_ID	MGT_layer	ChemicalSpace	maccs	pharm2d
C[n+]1csc(Br)c1	mol_ID_130	C[n+]1csc(Br)c1	mol_ID_130	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1csc(Br)c1	mol_ID_130	C[n+]1ccsc1Br	mol_ID_139	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.86	0.50
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc(I)c[n+]1C	mol_ID_79	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc[n+](C)c1Br	mol_ID_80	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc(Br)[n+](C)c1	mol_ID_81	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc[n+](C)c1Cl	mol_ID_104	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.76	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	C#Cc1cc[n+](C)n1C	mol_ID_105	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.83	0.50
Cn1cc(Cl)c[n+]1C	mol_ID_131	C=Cc1cc[n+](C)n1C	mol_ID_106	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.81	0.50
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1c(Br)cc[n+]1C	mol_ID_107	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	0.50
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc(I)[n+](C)c1	mol_ID_111	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc(Br)c[n+]1C	mol_ID_124	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	C#Cc1cn(C)[n+](C)c1	mol_ID_125	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.83	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc(Cl)c[n+]1C	mol_ID_131	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc[n+](C)c1I	mol_ID_137	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
Cn1cc(Cl)c[n+]1C	mol_ID_131	Cn1cc(Cl)[n+](C)c1	mol_ID_138	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.78	1.00
Cn1cc(C#N)c[n+]1C	mol_ID_132	Cn1cc(C#N)[n+](C)c1	mol_ID_118	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.79	0.67
Cn1cc(C#N)c[n+]1C	mol_ID_132	Cn1cc(C#N)c[n+]1C	mol_ID_132	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1ccc(Cl)cc1	mol_ID_133	C[n+]1ccc(Br)cc1	mol_ID_95	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
C[n+]1ccc(Cl)cc1	mol_ID_133	C[n+]1ccc(I)cc1	mol_ID_96	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
C[n+]1ccc(Cl)cc1	mol_ID_133	C=Cc1cc[n+](C)cc1	mol_ID_112	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	1.00
C[n+]1ccc(Cl)cc1	mol_ID_133	C#Cc1cc[n+](C)cc1	mol_ID_120	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.76	1.00
C[n+]1ccc(Cl)cc1	mol_ID_133	C[n+]1ccc(Cl)cc1	mol_ID_133	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cnc[n+](C)c1	mol_ID_134	C=Cc1cnc[n+](C)c1	mol_ID_102	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.87	1.00
C#Cc1cnc[n+](C)c1	mol_ID_134	C[n+]1cncc(Br)c1	mol_ID_103	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.80	1.00
C#Cc1cnc[n+](C)c1	mol_ID_134	C[n+]1cncc(Cl)c1	mol_ID_123	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.80	1.00
C#Cc1cnc[n+](C)c1	mol_ID_134	C#Cc1cnc[n+](C)c1	mol_ID_134	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cnc[n+](C)c1	mol_ID_134	C[n+]1cncc(I)c1	mol_ID_143	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.80	1.00
C[n+]1ccc(Cl)nc1	mol_ID_135	C#Cc1nccc[n+]1C	mol_ID_115	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.72	0.67
C[n+]1ccc(Cl)nc1	mol_ID_135	C[n+]1cccnc1Cl	mol_ID_121	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.89	0.67
C[n+]1ccc(Cl)nc1	mol_ID_135	C[n+]1ccc(Cl)nc1	mol_ID_135	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1ccc(Cl)nc1	mol_ID_135	C[n+]1cccnc1I	mol_ID_136	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.83	0.67
C[n+]1ccc(Cl)nc1	mol_ID_135	C[n+]1cccnc1Br	mol_ID_140	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.83	0.67
C[n+]1cccnc1I	mol_ID_136	C#Cc1nccc[n+]1C	mol_ID_115	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cccnc1I	mol_ID_136	C[n+]1cccnc1Cl	mol_ID_121	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
C[n+]1cccnc1I	mol_ID_136	C[n+]1ccc(Cl)nc1	mol_ID_135	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.83	0.67
C[n+]1cccnc1I	mol_ID_136	C[n+]1cccnc1I	mol_ID_136	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1cccnc1I	mol_ID_136	C[n+]1cccnc1Br	mol_ID_140	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc(I)c[n+]1C	mol_ID_79	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.76	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc[n+](C)c1Br	mol_ID_80	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc(Br)[n+](C)c1	mol_ID_81	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc[n+](C)c1Cl	mol_ID_104	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc[n+](C)c1I	mol_ID_137	C#Cc1cc[n+](C)n1C	mol_ID_105	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.62	0.50
Cn1cc[n+](C)c1I	mol_ID_137	C=Cc1cc[n+](C)n1C	mol_ID_106	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.60	0.50
Cn1cc[n+](C)c1I	mol_ID_137	Cn1c(Br)cc[n+]1C	mol_ID_107	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	0.50
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc(I)[n+](C)c1	mol_ID_111	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.97	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc(Br)c[n+]1C	mol_ID_124	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
Cn1cc[n+](C)c1I	mol_ID_137	C#Cc1cn(C)[n+](C)c1	mol_ID_125	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.62	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc(Cl)c[n+]1C	mol_ID_131	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc[n+](C)c1I	mol_ID_137	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cn1cc[n+](C)c1I	mol_ID_137	Cn1cc(Cl)[n+](C)c1	mol_ID_138	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc(I)c[n+]1C	mol_ID_79	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc[n+](C)c1Br	mol_ID_80	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc(Br)[n+](C)c1	mol_ID_81	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc[n+](C)c1Cl	mol_ID_104	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.97	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	C#Cc1cc[n+](C)n1C	mol_ID_105	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.64	0.50
Cn1cc(Cl)[n+](C)c1	mol_ID_138	C=Cc1cc[n+](C)n1C	mol_ID_106	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.62	0.50
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1c(Br)cc[n+]1C	mol_ID_107	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	0.50
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc(I)[n+](C)c1	mol_ID_111	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc(Br)c[n+]1C	mol_ID_124	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	C#Cc1cn(C)[n+](C)c1	mol_ID_125	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.64	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc(Cl)c[n+]1C	mol_ID_131	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.78	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc[n+](C)c1I	mol_ID_137	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
Cn1cc(Cl)[n+](C)c1	mol_ID_138	Cn1cc(Cl)[n+](C)c1	mol_ID_138	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1ccsc1Br	mol_ID_139	C[n+]1ccoc1I	mol_ID_119	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.69	1.00
C[n+]1ccsc1Br	mol_ID_139	C[n+]1csc(Br)c1	mol_ID_130	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.86	0.50
C[n+]1ccsc1Br	mol_ID_139	C[n+]1ccsc1Br	mol_ID_139	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Brc1ncccn1	mol_ID_14	C#Cc1ncccn1	mol_ID_7	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.65	1.00
Brc1ncccn1	mol_ID_14	Brc1ncccn1	mol_ID_14	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Brc1ncccn1	mol_ID_14	Ic1ncccn1	mol_ID_30	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.89	1.00
Brc1ncccn1	mol_ID_14	Clc1ncccn1	mol_ID_69	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.89	1.00
Brc1ncccn1	mol_ID_14	C=Cc1ncccn1	mol_ID_70	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.62	1.00
Brc1ncccn1	mol_ID_14	Clc1ccncn1	mol_ID_77	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.84	0.60
C[n+]1cccnc1Br	mol_ID_140	C#Cc1nccc[n+]1C	mol_ID_115	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cccnc1Br	mol_ID_140	C[n+]1cccnc1Cl	mol_ID_121	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
C[n+]1cccnc1Br	mol_ID_140	C[n+]1ccc(Cl)nc1	mol_ID_135	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.83	0.67
C[n+]1cccnc1Br	mol_ID_140	C[n+]1cccnc1I	mol_ID_136	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.93	1.00
C[n+]1cccnc1Br	mol_ID_140	C[n+]1cccnc1Br	mol_ID_140	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C=C[N@@+]1(C)C=C[N+](C)=C1	mol_ID_141	C=C[N@@+]1(C)C=C[N+](C)=C1	mol_ID_141	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1ccccc1I	mol_ID_142	C[n+]1ccccc1Cl	mol_ID_54	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1ccccc1I	mol_ID_142	C[n+]1ccccc1Br	mol_ID_100	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1ccccc1I	mol_ID_142	C=Cc1cccc[n+]1C	mol_ID_108	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.76	1.00
C[n+]1ccccc1I	mol_ID_142	C#Cc1cccc[n+]1C	mol_ID_114	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.79	1.00
C[n+]1ccccc1I	mol_ID_142	C[n+]1ccccc1I	mol_ID_142	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1cncc(I)c1	mol_ID_143	C=Cc1cnc[n+](C)c1	mol_ID_102	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cncc(I)c1	mol_ID_143	C[n+]1cncc(Br)c1	mol_ID_103	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1cncc(I)c1	mol_ID_143	C[n+]1cncc(Cl)c1	mol_ID_123	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1cncc(I)c1	mol_ID_143	C#Cc1cnc[n+](C)c1	mol_ID_134	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.80	1.00
C[n+]1cncc(I)c1	mol_ID_143	C[n+]1cncc(I)c1	mol_ID_143	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#CCn1ccc[n+]1C	mol_ID_144	C#Cc1cccc[n+]1C	mol_ID_114	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.52	1.00
C#CCn1ccc[n+]1C	mol_ID_144	C#CCn1ccc[n+]1C	mol_ID_144	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
N#Cc1ccc2ncsc2c1	mol_ID_145	N#Cc1ccc2ncsc2c1	mol_ID_145	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
c1ccc2[nH]ccc2c1	mol_ID_146	c1ccc2[nH]ccc2c1	mol_ID_146	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
N[C@H]1CCc2ccccc21	mol_ID_147	N[C@H]1CCc2ccccc21	mol_ID_147	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cc1cc2ccccc2nc1N	mol_ID_148	Cc1cc2ccccc2nc1N	mol_ID_148	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cncnc1	mol_ID_15	Clc1cncnc1	mol_ID_6	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
C#Cc1cncnc1	mol_ID_15	C#Cc1cncnc1	mol_ID_15	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cncnc1	mol_ID_15	Brc1cncnc1	mol_ID_22	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
C#Cc1cncnc1	mol_ID_15	Ic1cncnc1	mol_ID_38	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.71	1.00
C#Cc1cncnc1	mol_ID_15	C=Cc1cncnc1	mol_ID_78	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.80	1.00
Nc1ccc(SC(F)F)cc1	mol_ID_151	Nc1ccc(SC(F)F)cc1	mol_ID_151	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
COc1ccc(C2=CCNCC2)cc1	mol_ID_154	COc1ccc(C2=CCNCC2)cc1	mol_ID_154	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
c1cnc2cccnc2c1	mol_ID_156	c1cnc2cccnc2c1	mol_ID_156	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C1CNCCN1c1ccccc1	mol_ID_157	O=C1CNCCN1c1ccccc1	mol_ID_157	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
c1ccc(-c2ccncc2)cc1	mol_ID_158	c1ccc(-c2ccncc2)cc1	mol_ID_158	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Brc1c[nH]cn1	mol_ID_16	Brc1ncc[nH]1	mol_ID_8	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.95	0.67
Brc1c[nH]cn1	mol_ID_16	Brc1c[nH]cn1	mol_ID_16	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Brc1c[nH]cn1	mol_ID_16	Ic1ncc[nH]1	mol_ID_24	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.85	0.67
Brc1c[nH]cn1	mol_ID_16	Ic1c[nH]cn1	mol_ID_32	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.89	1.00
Brc1c[nH]cn1	mol_ID_16	Clc1c[nH]cn1	mol_ID_53	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.89	1.00
Brc1c[nH]cn1	mol_ID_16	C=Cc1cnc[nH]1	mol_ID_64	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.70	0.71
Brc1c[nH]cn1	mol_ID_16	Clc1ncc[nH]1	mol_ID_71	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.85	0.67
O=C1NC(=O)/C(=C\c2cccs2)N1	mol_ID_160	O=C1NC(=O)/C(=C\c2cccs2)N1	mol_ID_160	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C1NC(=O)/C(=C\c2cccs2)N1	mol_ID_160	O=C1NC(=O)[C@]2(CCc3ccccc32)N1	mol_ID_171	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.62	0.53
N#C[C@H]1CCS(=O)(=O)C1	mol_ID_161	N#C[C@H]1CCS(=O)(=O)C1	mol_ID_161	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cn1c(CO)nc2ccccc21	mol_ID_162	Cn1c(CO)nc2ccccc21	mol_ID_162	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
c1cnc2ncccc2c1	mol_ID_164	c1cnc2ncccc2c1	mol_ID_164	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
NC(c1ccccc1)c1ccccc1	mol_ID_166	NC(c1ccccc1)c1ccccc1	mol_ID_166	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Brc1cn[nH]c1	mol_ID_17	Clc1cn[nH]c1	mol_ID_9	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
Brc1cn[nH]c1	mol_ID_17	C#Cc1cn[nH]c1	mol_ID_10	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.76	1.00
Brc1cn[nH]c1	mol_ID_17	Brc1cn[nH]c1	mol_ID_17	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Brc1cn[nH]c1	mol_ID_17	C#Cc1ccn[nH]1	mol_ID_18	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	0.67
Brc1cn[nH]c1	mol_ID_17	Brc1ccn[nH]1	mol_ID_25	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.95	0.67
Brc1cn[nH]c1	mol_ID_17	Ic1cn[nH]c1	mol_ID_33	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.90	1.00
Brc1cn[nH]c1	mol_ID_17	Ic1ccn[nH]1	mol_ID_41	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.86	0.67
Brc1cn[nH]c1	mol_ID_17	C=Cc1cn[nH]c1	mol_ID_65	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	1.00
Brc1cn[nH]c1	mol_ID_17	C=Cc1ccn[nH]1	mol_ID_73	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.70	0.67
CN(C)c1cc(CN)ccn1	mol_ID_170	CN(C)c1cc(CN)ccn1	mol_ID_170	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C1NC(=O)[C@]2(CCc3ccccc32)N1	mol_ID_171	O=C1NC(=O)/C(=C\c2cccs2)N1	mol_ID_160	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.62	0.53
O=C1NC(=O)[C@]2(CCc3ccccc32)N1	mol_ID_171	O=C1NC(=O)[C@]2(CCc3ccccc32)N1	mol_ID_171	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cc1cc(C)c2c(=O)[nH]n(C)c2n1	mol_ID_175	Cc1cc(C)c2c(=O)[nH]n(C)c2n1	mol_ID_175	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
CCN(CC)c1cccc(C)c1	mol_ID_176	CCN(CC)c1cccc(C)c1	mol_ID_176	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
N#CCCN1CCc2ccccc21	mol_ID_177	N#CCCN1CCc2ccccc21	mol_ID_177	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C(NC1CC1)c1ccccc1O	mol_ID_178	O=C(NC1CC1)c1ccccc1O	mol_ID_178	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1ccn[nH]1	mol_ID_18	Clc1cn[nH]c1	mol_ID_9	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	0.67
C#Cc1ccn[nH]1	mol_ID_18	C#Cc1cn[nH]c1	mol_ID_10	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.94	0.67
C#Cc1ccn[nH]1	mol_ID_18	Brc1cn[nH]c1	mol_ID_17	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	0.67
C#Cc1ccn[nH]1	mol_ID_18	C#Cc1ccn[nH]1	mol_ID_18	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1ccn[nH]1	mol_ID_18	Brc1ccn[nH]1	mol_ID_25	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.77	1.00
C#Cc1ccn[nH]1	mol_ID_18	Ic1cn[nH]c1	mol_ID_33	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.73	0.67
C#Cc1ccn[nH]1	mol_ID_18	Ic1ccn[nH]1	mol_ID_41	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.77	1.00
C#Cc1ccn[nH]1	mol_ID_18	C=Cc1cn[nH]c1	mol_ID_65	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.80	0.67
C#Cc1ccn[nH]1	mol_ID_18	C=Cc1ccn[nH]1	mol_ID_73	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.85	1.00
N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=c1ccc2c([nH]1)CCCC2	mol_ID_182	O=c1ccc2c([nH]1)CCCC2	mol_ID_182	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=C(CN1CCNCC1)c1ccccc1	mol_ID_184	O=C(CN1CCNCC1)c1ccccc1	mol_ID_184	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cn1c(N)nc2ccccc21	mol_ID_188	Cn1c(N)nc2ccccc21	mol_ID_188	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
O=c1[nH]ncc2c1oc1ccccc12	mol_ID_189	O=c1[nH]ncc2c1oc1ccccc12	mol_ID_189	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C=Cc1c(C)noc1C	mol_ID_19	C#Cc1c(C)noc1C	mol_ID_11	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.88	1.00
C=Cc1c(C)noc1C	mol_ID_19	C=Cc1c(C)noc1C	mol_ID_19	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
C=Cc1c(C)noc1C	mol_ID_19	Cc1noc(C)c1Cl	mol_ID_66	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.79	1.00
C=Cc1c(C)noc1C	mol_ID_19	Cc1noc(C)c1Br	mol_ID_74	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.79	1.00
C=Cc1c(C)noc1C	mol_ID_19	Cc1noc(C)c1I	mol_ID_82	3rdMGT_fraghop	SpotX_std_scaffold.txt	0.79	1.00
O=C(Nc1ccccc1)C1CC1	mol_ID_193	O=C(Nc1ccccc1)C1CC1	mol_ID_193	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
Cn1nc(C(F)(F)F)cc1O	mol_ID_195	Cn1nc(C(F)(F)F)cc1O	mol_ID_195	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
CN1N=C(C(F)(F)F)CC1=O	mol_ID_195	CN1N=C(C(F)(F)F)CC1=O	mol_ID_195	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
c1ccc2oc([C@H]3CCCNC3)nc2c1	mol_ID_197	c1ccc2oc([C@H]3CCCNC3)nc2c1	mol_ID_197	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
N#Cc1ccc(C(=O)N2CCOCC2)cc1	mol_ID_198	N#Cc1ccc(C(=O)N2CCOCC2)cc1	mol_ID_198	3rdMGT_fraghop	SpotX_std_scaffold.txt	1.00	1.00
